geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
421010359001000,1155,Somerton,,911,584,4260000
421010359001001,1155,Somerton,,172,68,4260000
421010359001002,1155,Somerton,,135,56,4260000
421010359001003,1155,Somerton,,139,58,4260000
421010359001004,1155,Somerton,,0,0,4260000
421010359001005,1155,Somerton,,67,27,4260000
421010359001006,1155,Somerton,,13,3,4260000
421010359001007,1155,Somerton,,113,40,4260000
421010359001008,1155,Somerton,,218,78,4260000
421010359001009,1155,Somerton,,68,26,4260000
421010359001010,1155,Somerton,,42,11,4260000
421010359001011,1155,Somerton,,115,41,4260000
421010359001012,1155,Somerton,,30,9,4260000
421010359001013,1155,Somerton,,109,45,4260000
421010359001014,1155,Somerton,,51,22,4260000
421010359001015,1155,Somerton,,68,24,4260000
421010359001016,1155,Somerton,,59,18,4260000
421010359001017,1155,Somerton,,90,27,4260000
421010359001018,1155,Somerton,,0,0,4260000
421010359001019,1155,Somerton,,57,24,4260000
421010359002000,1155,Somerton,,99,42,4260000
421010359002001,1155,Somerton,,122,42,4260000
421010359002002,1155,Somerton,,57,23,4260000
421010359002003,1155,Somerton,,42,15,4260000
421010359002004,1155,Somerton,,92,29,4260000
421010359002005,1155,Somerton,,97,34,4260000
421010359002006,1155,Somerton,,40,17,4260000
421010359002007,1155,Somerton,,121,42,4260000
421010359002008,1155,Somerton,,46,15,4260000
421010359002009,1155,Somerton,,32,15,4260000
421010359002010,1155,Somerton,,15,7,4260000
421010359002011,1155,Somerton,,0,0,4260000
421010359002012,1155,Somerton,,66,22,4260000
421010359002013,1155,Somerton,,128,46,4260000
421010359002014,1155,Somerton,,213,72,4260000
421010359002015,1155,Somerton,,123,68,4260000
421010359002016,1155,Somerton,,77,30,4260000
421010359002017,1155,Somerton,,207,74,4260000
421010359002018,1155,Somerton,,55,20,4260000
421010359002019,1155,Somerton,,664,271,4260000
421010359002020,1155,Somerton,,102,36,4260000
421010359002021,1155,Somerton,,122,36,4260000
421010359002022,1155,Somerton,,133,49,4260000
421010359002023,1155,Somerton,,0,0,4260000
421010359002024,1155,Somerton,,30,12,4260000
421010359002025,1155,Somerton,,34,15,4260000
421010359002026,1155,Somerton,,80,29,4260000
421010359002027,1155,Somerton,,55,20,4260000
421010360001000,1155,Somerton,,0,0,4260000
421010360001001,1155,Somerton,,0,0,4260000
421010360001002,1155,Somerton,,0,0,4260000
421010360001003,1155,Somerton,,152,37,4260000
421010360001004,1155,Somerton,,88,42,4260000
421010360001006,1155,Somerton,,8,2,4260000
421010360001007,1155,Somerton,,162,96,4260000
421010360001008,1155,Somerton,,47,20,4260000
421010360001009,1155,Somerton,,0,0,4260000
421010360001010,1155,Somerton,,54,24,4260000
421010360001011,1155,Somerton,,245,196,4260000
421010360001012,1155,Somerton,,31,12,4260000
421010360001013,1155,Somerton,,21,7,4260000
421010360001014,1155,Somerton,,175,51,4260000
421010360001015,1155,Somerton,,60,18,4260000
421010360001016,1155,Somerton,,109,38,4260000
421010360001017,1155,Somerton,,56,21,4260000
421010360001018,1155,Somerton,,61,26,4260000
421010360001019,1155,Somerton,,0,0,4260000
421010360001020,1155,Somerton,,0,0,4260000
421010360001021,1155,Somerton,,166,99,4260000
421010360001022,1155,Somerton,,68,25,4260000
421010360001023,1155,Somerton,,32,21,4260000
421010360001024,1155,Somerton,,53,14,4260000
421010360001025,1155,Somerton,,46,16,4260000
421010360001026,1155,Somerton,,52,19,4260000
421010360001027,1155,Somerton,,57,23,4260000
421010360001028,1155,Somerton,,93,25,4260000
421010360001029,1155,Somerton,,54,21,4260000
421010360001030,1155,Somerton,,56,18,4260000
421010360001031,1155,Somerton,,85,24,4260000
421010360001032,1155,Somerton,,54,19,4260000
421010360001033,1155,Somerton,,231,68,4260000
421010360001034,1155,Somerton,,52,16,4260000
421010360001035,1155,Somerton,,118,39,4260000
421010360001036,1155,Somerton,,41,20,4260000
421010360001037,1155,Somerton,,44,18,4260000
421010360001038,1155,Somerton,,249,11,4260000
421010360001039,1155,Somerton,,226,48,4260000
421010360001040,1155,Somerton,,106,33,4260000
421010360001041,1155,Somerton,,49,21,4260000
421010364001014,1155,Somerton,,0,0,4260000
421010364001015,1155,Somerton,,0,0,4260000
421010365011000,1155,Somerton,,8,8,4260000
421010365011001,1155,Somerton,,184,123,4260000
421010365011002,1155,Somerton,,255,151,4260000
421010365011003,1155,Somerton,,0,0,4260000
421010365011004,1155,Somerton,,95,56,4260000
421010365011005,1155,Somerton,,20,8,4260000
421010365011006,1155,Somerton,,98,62,4260000
421010365011007,1155,Somerton,,0,0,4260000
421010365011008,1155,Somerton,,68,28,4260000
421010365011009,1155,Somerton,,41,15,4260000
421010365011010,1155,Somerton,,54,21,4260000
421010365011011,1155,Somerton,,22,6,4260000
421010365011012,1155,Somerton,,0,0,4260000
421010365011013,1155,Somerton,,0,0,4260000
421010365011014,1155,Somerton,,309,41,4260000
421010365011015,1155,Somerton,,317,175,4260000
421010365011016,1155,Somerton,,0,0,4260000
421010365011017,1155,Somerton,,262,139,4260000
421010365011018,1155,Somerton,,20,6,4260000
421010365011019,1155,Somerton,,47,18,4260000
421010365011020,1155,Somerton,,34,12,4260000
421010365011021,1155,Somerton,,83,26,4260000
421010365011022,1155,Somerton,,70,17,4260000
421010365011023,1155,Somerton,,145,48,4260000
421010365011024,1155,Somerton,,234,68,4260000
421010365011025,1155,Somerton,,198,60,4260000
421010365011026,1155,Somerton,,49,14,4260000
421010365011027,1155,Somerton,,40,16,4260000
421010365011028,1155,Somerton,,3,1,4260000
421010365011029,1155,Somerton,,12,6,4260000
421010365012000,1155,Somerton,,175,61,4260000
421010365012001,1155,Somerton,,57,23,4260000
421010365012002,1155,Somerton,,106,34,4260000
421010365012003,1155,Somerton,,43,17,4260000
421010365012004,1155,Somerton,,59,25,4260000
421010365012005,1155,Somerton,,75,31,4260000
421010365012006,1155,Somerton,,9,4,4260000
421010365012007,1155,Somerton,,42,16,4260000
421010365012008,1155,Somerton,,39,10,4260000
421010365012009,1155,Somerton,,93,32,4260000
421010365012010,1155,Somerton,,44,19,4260000
421010365012011,1155,Somerton,,88,30,4260000
421010365012012,1155,Somerton,,120,39,4260000
421010365012013,1155,Somerton,,181,62,4260000
421010365012014,1155,Somerton,,10,5,4260000
421010365012015,1155,Somerton,,21,8,4260000
421010365012016,1155,Somerton,,36,22,4260000
421010365012017,1155,Somerton,,0,0,4260000
421010365012018,1155,Somerton,,3,2,4260000
421010365012019,1155,Somerton,,145,98,4260000
421010365012020,1155,Somerton,,172,107,4260000
421010365012021,1155,Somerton,,37,12,4260000
421010365012022,1155,Somerton,,43,17,4260000
421010365012023,1155,Somerton,,136,62,4260000
421010365012024,1155,Somerton,,120,60,4260000
421010365012025,1155,Somerton,,81,37,4260000
421010365013000,1155,Somerton,,401,225,4260000
421010365013001,1155,Somerton,,323,199,4260000
421010365013002,1155,Somerton,,0,0,4260000
421010365013003,1155,Somerton,,0,0,4260000
421010365013004,1155,Somerton,,11,5,4260000
421010365013005,1155,Somerton,,30,11,4260000
421010365013006,1155,Somerton,,62,22,4260000
421010365013007,1155,Somerton,,74,18,4260000
421010365013008,1155,Somerton,,58,20,4260000
421010365021000,1155,Somerton,,111,38,4260000
421010365021001,1155,Somerton,,79,25,4260000
421010365021002,1155,Somerton,,154,56,4260000
421010365021003,1155,Somerton,,142,59,4260000
421010365021004,1155,Somerton,,152,60,4260000
421010365021005,1155,Somerton,,277,120,4260000
421010365021006,1155,Somerton,,204,90,4260000
421010365021007,1155,Somerton,,494,183,4260000
421010365021008,1155,Somerton,,105,37,4260000
421010365021009,1155,Somerton,,2,2,4260000
421010365021010,1155,Somerton,,92,34,4260000
421010365021011,1155,Somerton,,213,81,4260000
421010365021012,1155,Somerton,,3,1,4260000
421010365021013,1155,Somerton,,1,1,4260000
421010365021014,1155,Somerton,,2,1,4260000
421010365021015,1155,Somerton,,0,0,4260000
421010365021016,1155,Somerton,,95,37,4260000
421010365021017,1155,Somerton,,152,66,4260000
421010365021018,1155,Somerton,,0,0,4260000
421010365021019,1155,Somerton,,127,55,4260000
421010365021020,1155,Somerton,,150,56,4260000
421010365021021,1155,Somerton,,53,20,4260000
421010365022000,1155,Somerton,,74,29,4260000
421010365022001,1155,Somerton,,45,13,4260000
421010365022002,1155,Somerton,,126,42,4260000
421010365022003,1155,Somerton,,78,30,4260000
421010365022004,1155,Somerton,,98,34,4260000
421010365022005,1155,Somerton,,429,142,4260000
421010365022006,1155,Somerton,,117,36,4260000
421010365022007,1155,Somerton,,63,23,4260000
421010365022008,1155,Somerton,,57,19,4260000
421010365022009,1155,Somerton,,52,18,4260000
421010365022010,1155,Somerton,,0,0,4260000
421010365022011,1155,Somerton,,170,58,4260000
421010365022012,1155,Somerton,,64,22,4260000
421010365022013,1155,Somerton,,96,30,4260000
421010235001000,1156,West Mount Airy,,27,12,4260000
421010235001001,1156,West Mount Airy,,21,7,4260000
421010235001002,1156,West Mount Airy,,22,12,4260000
421010235001003,1156,West Mount Airy,,13,6,4260000
421010235001004,1156,West Mount Airy,,158,62,4260000
421010235001005,1156,West Mount Airy,,12,3,4260000
421010235001007,1156,West Mount Airy,,11,3,4260000
421010235001008,1156,West Mount Airy,,33,13,4260000
421010235001009,1156,West Mount Airy,,57,21,4260000
421010235001010,1156,West Mount Airy,,35,17,4260000
421010235001011,1156,West Mount Airy,,51,20,4260000
421010235001012,1156,West Mount Airy,,129,51,4260000
421010235001013,1156,West Mount Airy,,176,102,4260000
421010235001014,1156,West Mount Airy,,144,93,4260000
421010235001015,1156,West Mount Airy,,80,40,4260000
421010235001016,1156,West Mount Airy,,28,17,4260000
421010235001017,1156,West Mount Airy,,49,37,4260000
421010235001018,1156,West Mount Airy,,53,28,4260000
421010235001019,1156,West Mount Airy,,62,33,4260000
421010236001000,1156,West Mount Airy,,86,60,4260000
421010236001001,1156,West Mount Airy,,30,10,4260000
421010236001002,1156,West Mount Airy,,90,42,4260000
421010236001003,1156,West Mount Airy,,141,71,4260000
421010236001004,1156,West Mount Airy,,102,80,4260000
421010236001005,1156,West Mount Airy,,69,25,4260000
421010236001006,1156,West Mount Airy,,27,9,4260000
421010236001007,1156,West Mount Airy,,54,20,4260000
421010236001008,1156,West Mount Airy,,72,33,4260000
421010236002000,1156,West Mount Airy,,64,30,4260000
421010236002001,1156,West Mount Airy,,96,33,4260000
421010236002002,1156,West Mount Airy,,53,20,4260000
421010236002003,1156,West Mount Airy,,66,33,4260000
421010236002004,1156,West Mount Airy,,118,67,4260000
421010236002005,1156,West Mount Airy,,78,28,4260000
421010236002006,1156,West Mount Airy,,7,3,4260000
421010236002007,1156,West Mount Airy,,258,72,4260000
421010236002008,1156,West Mount Airy,,86,52,4260000
421010236002009,1156,West Mount Airy,,86,32,4260000
421010236003000,1156,West Mount Airy,,106,47,4260000
421010236003001,1156,West Mount Airy,,86,37,4260000
421010236003002,1156,West Mount Airy,,62,26,4260000
421010236003003,1156,West Mount Airy,,35,11,4260000
421010236003004,1156,West Mount Airy,,75,29,4260000
421010236003005,1156,West Mount Airy,,78,37,4260000
421010236003006,1156,West Mount Airy,,38,20,4260000
421010236003007,1156,West Mount Airy,,48,17,4260000
421010236003008,1156,West Mount Airy,,33,13,4260000
421010236003009,1156,West Mount Airy,,44,14,4260000
421010236003010,1156,West Mount Airy,,52,21,4260000
421010236003011,1156,West Mount Airy,,55,22,4260000
421010236003012,1156,West Mount Airy,,12,9,4260000
421010236003013,1156,West Mount Airy,,58,25,4260000
421010236003014,1156,West Mount Airy,,45,15,4260000
421010236003015,1156,West Mount Airy,,151,83,4260000
421010236003016,1156,West Mount Airy,,0,0,4260000
421010236003017,1156,West Mount Airy,,0,0,4260000
421010236003018,1156,West Mount Airy,,58,19,4260000
421010237001000,1156,West Mount Airy,,132,84,4260000
421010237001001,1156,West Mount Airy,,125,55,4260000
421010237001002,1156,West Mount Airy,,238,178,4260000
421010237001003,1156,West Mount Airy,,49,24,4260000
421010237001004,1156,West Mount Airy,,3,1,4260000
421010237001005,1156,West Mount Airy,,548,371,4260000
421010237002000,1156,West Mount Airy,,389,140,4260000
421010237002001,1156,West Mount Airy,,75,36,4260000
421010237002002,1156,West Mount Airy,,285,116,4260000
421010237002003,1156,West Mount Airy,,44,22,4260000
421010237002004,1156,West Mount Airy,,61,36,4260000
421010237002005,1156,West Mount Airy,,99,41,4260000
421010237002006,1156,West Mount Airy,,68,37,4260000
421010237002007,1156,West Mount Airy,,59,15,4260000
421010237002008,1156,West Mount Airy,,23,10,4260000
421010237002009,1156,West Mount Airy,,49,24,4260000
421010237002010,1156,West Mount Airy,,55,21,4260000
421010237002011,1156,West Mount Airy,,113,46,4260000
421010237002012,1156,West Mount Airy,,98,52,4260000
421010237002013,1156,West Mount Airy,,23,10,4260000
421010237002014,1156,West Mount Airy,,38,12,4260000
421010237002015,1156,West Mount Airy,,27,11,4260000
421010237002016,1156,West Mount Airy,,23,14,4260000
421010237003000,1156,West Mount Airy,,387,306,4260000
421010237003001,1156,West Mount Airy,,59,28,4260000
421010237003002,1156,West Mount Airy,,90,35,4260000
421010237003003,1156,West Mount Airy,,29,14,4260000
421010237003004,1156,West Mount Airy,,228,162,4260000
421010237003005,1156,West Mount Airy,,67,28,4260000
421010237004000,1156,West Mount Airy,,48,27,4260000
421010237004001,1156,West Mount Airy,,158,63,4260000
421010237004002,1156,West Mount Airy,,177,68,4260000
421010237004003,1156,West Mount Airy,,81,30,4260000
421010237004004,1156,West Mount Airy,,70,23,4260000
421010237004005,1156,West Mount Airy,,153,50,4260000
421010237004006,1156,West Mount Airy,,114,50,4260000
421010237004007,1156,West Mount Airy,,40,15,4260000
421010237004008,1156,West Mount Airy,,32,12,4260000
421010237004009,1156,West Mount Airy,,95,39,4260000
421010237004010,1156,West Mount Airy,,76,30,4260000
421010237004011,1156,West Mount Airy,,38,11,4260000
421010386001024,1156,West Mount Airy,,120,49,4260000
421010386001025,1156,West Mount Airy,,0,0,4260000
421010386001026,1156,West Mount Airy,,24,10,4260000
421010386001027,1156,West Mount Airy,,22,6,4260000
421010386001028,1156,West Mount Airy,,38,13,4260000
421010386001029,1156,West Mount Airy,,56,20,4260000
421010386001030,1156,West Mount Airy,,0,0,4260000
421010386001031,1156,West Mount Airy,,0,0,4260000
421010386001032,1156,West Mount Airy,,30,12,4260000
421010386001033,1156,West Mount Airy,,78,34,4260000
421010386001034,1156,West Mount Airy,,99,50,4260000
421010386001035,1156,West Mount Airy,,0,0,4260000
421010386001036,1156,West Mount Airy,,0,0,4260000
421010386001037,1156,West Mount Airy,,45,13,4260000
421010386001038,1156,West Mount Airy,,8,2,4260000
421010386001039,1156,West Mount Airy,,37,13,4260000
421010386001040,1156,West Mount Airy,,14,5,4260000
421010388001000,1156,West Mount Airy,,0,0,4260000
421010388001001,1156,West Mount Airy,,0,0,4260000
421010388001002,1156,West Mount Airy,,194,119,4260000
421010388001003,1156,West Mount Airy,,96,64,4260000
421010388001004,1156,West Mount Airy,,147,80,4260000
421010388001005,1156,West Mount Airy,,0,0,4260000
421010388001006,1156,West Mount Airy,,2,2,4260000
421010388001007,1156,West Mount Airy,,0,0,4260000
421010388001008,1156,West Mount Airy,,0,0,4260000
421010388001009,1156,West Mount Airy,,16,5,4260000
421010388001010,1156,West Mount Airy,,0,0,4260000
421010388001011,1156,West Mount Airy,,38,14,4260000
421010388001012,1156,West Mount Airy,,109,71,4260000
421010388001013,1156,West Mount Airy,,14,6,4260000
421010388001014,1156,West Mount Airy,,25,11,4260000
421010388002000,1156,West Mount Airy,,44,25,4260000
421010388002001,1156,West Mount Airy,,94,52,4260000
421010388002002,1156,West Mount Airy,,93,45,4260000
421010388002003,1156,West Mount Airy,,140,65,4260000
421010388002004,1156,West Mount Airy,,87,36,4260000
421010388002005,1156,West Mount Airy,,173,127,4260000
421010388002006,1156,West Mount Airy,,50,25,4260000
421010388002007,1156,West Mount Airy,,20,8,4260000
421010388002008,1156,West Mount Airy,,29,12,4260000
421010388002009,1156,West Mount Airy,,46,14,4260000
421010388002010,1156,West Mount Airy,,158,63,4260000
421010388002011,1156,West Mount Airy,,105,45,4260000
421010388002012,1156,West Mount Airy,,84,37,4260000
421010388003000,1156,West Mount Airy,,119,61,4260000
421010388003001,1156,West Mount Airy,,110,51,4260000
421010388003002,1156,West Mount Airy,,83,44,4260000
421010388003003,1156,West Mount Airy,,154,68,4260000
421010388003004,1156,West Mount Airy,,67,35,4260000
421010388003005,1156,West Mount Airy,,45,25,4260000
421010388003006,1156,West Mount Airy,,149,82,4260000
421010388004000,1156,West Mount Airy,,100,54,4260000
421010388004001,1156,West Mount Airy,,91,43,4260000
421010388004002,1156,West Mount Airy,,101,58,4260000
421010388004003,1156,West Mount Airy,,0,0,4260000
421010388004004,1156,West Mount Airy,,0,0,4260000
421010388004005,1156,West Mount Airy,,84,43,4260000
421010388004006,1156,West Mount Airy,,89,56,4260000
421010388004007,1156,West Mount Airy,,83,42,4260000
421010388004008,1156,West Mount Airy,,89,49,4260000
421010388004009,1156,West Mount Airy,,99,52,4260000
421010388004010,1156,West Mount Airy,,106,37,4260000
421010388004011,1156,West Mount Airy,,132,49,4260000
421010388004012,1156,West Mount Airy,,66,30,4260000
421010388004013,1156,West Mount Airy,,65,33,4260000
421010388004014,1156,West Mount Airy,,122,67,4260000
421010388004015,1156,West Mount Airy,,0,0,4260000
421010262001000,1157,West Oak Lane,,106,45,4260000
421010262001001,1157,West Oak Lane,,76,37,4260000
421010262001002,1157,West Oak Lane,,147,59,4260000
421010262001003,1157,West Oak Lane,,136,58,4260000
421010262001004,1157,West Oak Lane,,135,62,4260000
421010262001005,1157,West Oak Lane,,57,31,4260000
421010262002000,1157,West Oak Lane,,202,83,4260000
421010262002001,1157,West Oak Lane,,189,84,4260000
421010262002002,1157,West Oak Lane,,195,83,4260000
421010262002003,1157,West Oak Lane,,100,47,4260000
421010262002004,1157,West Oak Lane,,116,47,4260000
421010262002005,1157,West Oak Lane,,125,48,4260000
421010262003000,1157,West Oak Lane,,149,81,4260000
421010262003001,1157,West Oak Lane,,196,80,4260000
421010262003002,1157,West Oak Lane,,203,89,4260000
421010262003003,1157,West Oak Lane,,119,50,4260000
421010262003004,1157,West Oak Lane,,163,70,4260000
421010262003005,1157,West Oak Lane,,178,74,4260000
